Subject,response,corrected_response,entry_number,response_times,domain
LN8REBYY, pavarotti, luciano pavarotti,10,1393.3, musicians
LN8REBYY, john mayer, john mayer,11,5193.4, musicians
LN8REBYY, acdc, ac/dc,12,1494.4, musicians
LN8REBYY, rush, rush,13,3071, musicians
LN8REBYY, big time rush, big time rush,14,4440, musicians
LN8REBYY, joan jett, joan jett,15,2420.2, musicians
LN8REBYY, joanie mitchell, joni mitchell,16,4468.3, musicians
LN8REBYY, brandi carlisle, brandi carlile,17,3864.9, musicians
LN8REBYY, the 1975, the 1975,18,3164.7, musicians
LN8REBYY, meghan keller, meghan keller,1,9997.6, sportspersons
LN8REBYY, larry bird, larry bird,2,8375.4, sportspersons
LN8REBYY, michael jordan, michael jordan,3,2861, sportspersons
LN8REBYY, manny ramirez, manny ramirez,4,2651.8, sportspersons
LN8REBYY, joan benoit samuelson, joan benoit samuelson,5,8580.9, sportspersons
LN8REBYY, lindsay vonn, lindsey vonn,6,6290.8, sportspersons
LN8REBYY, tiger woods, tiger woods,7,2537.6, sportspersons
LN8REBYY, jesse jackson, jesse jackson,8,11347.4, sportspersons
LUKGQM9Q, Cow, cow,1,2319.6, animals
LUKGQM9Q, Dog, dog,2,1178.9, animals
LUKGQM9Q, cat, cat,3,891.6, animals
LUKGQM9Q, lizard, lizard,4,2900, animals
LUKGQM9Q, gecko, gecko,5,4054.3, animals
LUKGQM9Q, giraffe, giraffe,6,2007.8, animals
LUKGQM9Q, elephant, elephant,7,1708.3, animals
LUKGQM9Q, whale, whale,8,3104.7, animals
LUKGQM9Q, snake, snake,9,1333.3, animals
LUKGQM9Q, shark, shark,10,1354.3, animals
LUKGQM9Q, fish, fish,11,1191.5, animals
LUKGQM9Q, eel, eel,12,650.1, animals
LUKGQM9Q, octopus, octopus,13,2504, animals
LUKGQM9Q, starfish, starfish,14,3663.6, animals
LUKGQM9Q, leopard, leopard,15,1981.5, animals
LUKGQM9Q, lion, lion,16,1134.5, animals
LUKGQM9Q, sheep, sheep,17,1349.3, animals
LUKGQM9Q, pig, pig,18,766.5, animals
LUKGQM9Q, monkey, monkey,19,5467.8, animals
LUKGQM9Q, fox, fox,20,15428.2, animals
LUKGQM9Q, chicken, chicken,21,3105.3, animals
LUKGQM9Q, Jane Austen, jane austen,1,24122.2, authors
LUKGQM9Q, Suzanne Collins, suzanne collins,2,3745.1, authors
LUKGQM9Q, Mary Shelley, mary shelley,3,9909.3, authors
LUKGQM9Q, Shakespeare, shakespeare,4,2207.9, authors
LUKGQM9Q, F. Scott Fitzgerald, f. scott fitzgerald,5,13771, authors
LUKGQM9Q, Biology, biology,1,2587.4, college_majors
LUKGQM9Q, Chemistry, chemistry,2,1974.5, college_majors
LUKGQM9Q, Biochemistry, biochemistry,3,2749.8, college_majors
LUKGQM9Q, Dance, dance,4,1312.3, college_majors
LUKGQM9Q, Theater, theater,5,2439, college_majors
LUKGQM9Q, Psychology, psychology,6,2952.7, college_majors
LUKGQM9Q, Philosophy, philosophy,7,4041.6, college_majors
LUKGQM9Q, History, history,8,1450, college_majors
LUKGQM9Q, Education, education,9,1649.9, college_majors
LUKGQM9Q, English, english,10,1345.9, college_majors
LUKGQM9Q, Genetics, genetics,11,11212.5, college_majors
LUKGQM9Q, Anthropology, anthropology,12,10299.9, college_majors
LUKGQM9Q, Sociology, sociology,13,1841.7, college_majors
LUKGQM9Q, Archeology, archeology,14,3479.6, college_majors
LUKGQM9Q, Spanish, spanish,15,6258.4, college_majors
LUKGQM9Q, Latin, latin,16,1786.9, college_majors
LUKGQM9Q, The Beatles, the beatles,1,3863.9, musicians
LUKGQM9Q, Prince, prince,2,1733.6, musicians
LUKGQM9Q, guns n roses, guns n' roses,3,12830.2, musicians
LUKGQM9Q, Lebron James, lebron james,1,9933.7, sportspersons
LUKGQM9Q, Kobe Bryant, kobe bryant,2,9291.2, sportspersons
LUKGQM9Q, Jack Hughes, jack hughes,3,14525.7, sportspersons
LUKGQM9Q, Derek Jeter, derek jeter,4,10457.2, sportspersons
LUKGQM9Q, Aaron Judge, aaron judge,5,2695.9, sportspersons
MCYP84X4, Dog, dog,1,960, animals
MCYP84X4, Cat, cat,2,759, animals
MCYP84X4, zebra, zebra,3,3729, animals
MCYP84X4, hippo, hippo,4,1251, animals
MCYP84X4, bird, bird,5,2373, animals
MCYP84X4, giraffe, giraffe,6,3151, animals
MCYP84X4, frog, frog,7,2589, animals
MCYP84X4, fly, fly,8,1609, animals
MCYP84X4, bee, bee,9,797, animals
MCYP84X4, fish, fish,10,1597, animals
MCYP84X4, whale, whale,11,1448, animals
MCYP84X4, octopus, octopus,12,3775, animals
MCYP84X4, rhino, rhino,13,1686, animals
MCYP84X4, lion, lion,14,1832, animals
MCYP84X4, fox, fox,15,1919, animals
MCYP84X4, mouse, mouse,16,2075, animals
MCYP84X4, rat, rat,17,632, animals
MCYP84X4, leopard, leopard,18,6449, animals
MCYP84X4, cheetah, cheetah,19,2770, animals
MCYP84X4, hamster, hamster,20,3960, animals
MCYP84X4, guinea pig, guinea pig,21,2642, animals
MCYP84X4, pig, pig,22,1819, animals
MCYP84X4, cow, cow,23,1476, animals
MCYP84X4, chicket, chicken,24,1072, animals
MCYP84X4, George Orwell, george orwell,1,2779, authors
MCYP84X4, RF Kuang, rf kuang,2,18057, authors
MCYP84X4, Sarah Mass, sarah mass,3,9876, authors
MCYP84X4, J K Rowling, j.k. rowling,4,10760, authors
MCYP84X4, Rick Riordan, rick riordan,5,3146, authors
MCYP84X4, Math, math,1,1051, college_majors
MCYP84X4, Chemistry, chemistry,2,1998, college_majors
MCYP84X4, Biology, biology,3,1691, college_majors
MCYP84X4, BioChem, biochemistry,4,1400, college_majors
MCYP84X4, Psychology, psychology,5,3567, college_majors
MCYP84X4, Sociology, sociology,6,1853, college_majors
MCYP84X4, Computer Science, computer science,7,3013, college_majors
MCYP84X4, Political Science, political science,8,3610, college_majors
MCYP84X4, Physics, physics,9,2335, college_majors
MCYP84X4, Engineering, engineering,10,2298, college_majors
MCYP84X4, Microbiology, microbiology,11,11533, college_majors
MCYP84X4, Communications, communications,12,5367, college_majors
MCYP84X4, Business, business,13,2298, college_majors
MCYP84X4, Economics, economics,14,2661, college_majors
MCYP84X4, Finance, finance,15,3672, college_majors
MCYP84X4, Digital and Computational Studies, digital and computational studies,16,6642, college_majors
MCYP84X4, Data Science, data science,17,4559, college_majors
MCYP84X4, Olivia Dean, olivia dean,1,2165, musicians
MCYP84X4, Taylor Swift, taylor swift,2,2249, musicians
MCYP84X4, Noah Kahan, noah kahan,3,1991, musicians
MCYP84X4, Gracie Abrams, gracie abrams,4,3402, musicians
MCYP84X4, Del Water Gap, del water gap,5,4559, musicians
MCYP84X4, Conan Gray, conan gray,6,4058, musicians
MCYP84X4, Dominic Fike, dominic fike,7,4293, musicians
MCYP84X4, Sza, sza,8,1777, musicians
MCYP84X4, Drake, drake,9,1504, musicians
MCYP84X4, Kendrick Lamar, kendrick lamar,10,2565, musicians
MCYP84X4, Kanye West, kanye west,11,4624, musicians
MCYP84X4, Harry Styles, harry styles,12,9354, musicians
MCYP84X4, Louis Tomlenson, louis tomlinson,13,4098, musicians
MCYP84X4, Zane Malik, zayn malik,14,5280, musicians
MCYP84X4, Tate Mcrae, tate mcrae,15,6386, musicians
MCYP84X4, Serena Williams, serena williams,1,3379, sportspersons
MCYP84X4, Venus Williams, venus williams,2,2193, sportspersons
MCYP84X4, Mikaela Shiffrin, mikaela shiffrin,3,5748, sportspersons
MCYP84X4, Lionel Messi, lionel messi,4,4821, sportspersons
MCYP84X4, Alex Morgan, alex morgan,5,3251, sportspersons
MCYP84X4, Rafael Nadal, rafael nadal,6,4971, sportspersons
MCYP84X4, Cristiano Ronaldo, cristiano ronaldo,7,4289, sportspersons
MCYP84X4, Drake Maye, drake maye,8,3359, sportspersons
MCYP84X4, Tom Brady, tom brady,9,3915, sportspersons
MCYP84X4, Nadia Comeneci, nadia comăneci,10,5857, sportspersons
MCYP84X4, Gabby Douglas, gabby douglas,11,4467, sportspersons
MCYP84X4, Simone Biles, simone biles,12,2099, sportspersons
MCYP84X4, Alexandra Raisman, alexandra raisman,13,4967, sportspersons
N9V0QKO1, rat, rat,1,1972, animals
N9V0QKO1, cat, cat,2,1112, animals
N9V0QKO1, bat, bat,3,1273, animals
N9V0QKO1, bug, bug,4,1975, animals
N9V0QKO1, grasshopper, grasshopper,5,3318, animals
N9V0QKO1, armadillo, armadillo,6,2061, animals
N9V0QKO1, ox, ox,7,847, animals
N9V0QKO1, tiger, tiger,8,1250, animals
N9V0QKO1, rabbit, rabbit,9,1316, animals
N9V0QKO1, hare, hare,10,1052, animals
N9V0QKO1, dragon, dragon,11,1811, animals
N9V0QKO1, mouse, mouse,12,1464, animals
N9V0QKO1, my ex, my ex,13,3258, animals
N9V0QKO1, buffalo, buffalo,14,3216, animals
N9V0QKO1, monkey, monkey,15,1619, animals
N9V0QKO1, rooster, rooster,16,2431, animals
N9V0QKO1, chicken, chicken,17,1430, animals
N9V0QKO1, hen, hen,18,938, animals
N9V0QKO1, chick, chick,19,1180, animals
N9V0QKO1, flying squirrel, flying squirrel,20,5827, animals
N9V0QKO1, squirrel, squirrel,21,1746, animals
N9V0QKO1, gorilla, gorilla,22,6345, animals
N9V0QKO1, deer, deer,23,4482, animals
N9V0QKO1, fawn, fawn,24,1303, animals
N9V0QKO1, lamb, lamb,25,1404, animals
N9V0QKO1, bunny, bunny,26,2723, animals
N9V0QKO1, fox, fox,27,1403, animals
N9V0QKO1, rf kuang, rf kuang,1,2562, authors
N9V0QKO1, Scott fitsgerald, f. scott fitzgerald,2,8804, authors
N9V0QKO1, Emily danforth, emily danforth,3,6242, authors
N9V0QKO1, claudia casaneda, claudia casaneda,4,6760, authors
N9V0QKO1, hortense calisher, hortense calisher,5,5272, authors
N9V0QKO1, Steven king, stephen king,6,5592, authors
N9V0QKO1, haruki murakami, haruki murakami,7,10987, authors
N9V0QKO1, bell hooks, bell hooks,8,12297, authors
N9V0QKO1, gov, government,1,1571, college_majors
N9V0QKO1, poli sci, political science,2,3342, college_majors
N9V0QKO1, classics, classics,3,1436, college_majors
N9V0QKO1, linguistics, linguistics,4,2242, college_majors
N9V0QKO1, econ, economics,5,1289, college_majors
N9V0QKO1, gsws, gsws,6,3816, college_majors
N9V0QKO1, laclas, laclas,7,4021, college_majors
N9V0QKO1, africana studies, africana studies,8,6051, college_majors
N9V0QKO1, mena, mena,9,4159, college_majors
N9V0QKO1, film studies, film studies,10,6375, college_majors
N9V0QKO1, visual arts, visual arts,11,2324, college_majors
N9V0QKO1, fine, fine arts,12,736, college_majors
N9V0QKO1, arts, arts,13,1175, college_majors
N9V0QKO1, studio art, studio art,14,4278, college_majors
N9V0QKO1, physics, physics,15,3788, college_majors
N9V0QKO1, chem, chemistry,16,858, college_majors
N9V0QKO1, bio, biology,17,788, college_majors
N9V0QKO1, biochem, biochemistry,18,1722, college_majors
N9V0QKO1, business, business,19,5778, college_majors
N9V0QKO1, sam smith, sam smith,1,4069, musicians
N9V0QKO1, sam cooke, sam cooke,2,3494, musicians
N9V0QKO1, etta james, etta james,3,2599, musicians
N9V0QKO1, slow pulp, slow pulp,4,4366, musicians
N9V0QKO1, beethoven, beethoven,5,3997, musicians
N9V0QKO1, James hatfield, james hetfield,6,12901, musicians
N9V0QKO1, etta marcus, etta marcus,7,7724, musicians
N9V0QKO1, Lebron James, lebron james,1,6233, sportspersons
N9V0QKO1, jalen hurt, jalen hurts,2,12398, sportspersons
N9V0QKO1, suni lee, suni lee,3,17255, sportspersons
N9V0QKO1, simone biles, simone biles,4,5467, sportspersons
N9V0QKO1, Alyssa liu, alyssa liu,5,9201, sportspersons
NHCBLFL1, fish, fish,1,1471, animals
NHCBLFL1, rabbit, rabbit,2,1111, animals
NHCBLFL1, sloth, sloth,3,783, animals
NHCBLFL1, giraffe, giraffe,4,1298, animals
NHCBLFL1, cow, cow,5,1143, animals
NHCBLFL1, moose, moose,6,1009, animals
NHCBLFL1, chicken, chicken,7,1716, animals
NHCBLFL1, cat, cat,8,640, animals
NHCBLFL1, dog, dog,9,778, animals
NHCBLFL1, rabbit, rabbit,10,1166, animals
NHCBLFL1, ferret, ferret,11,1115, animals
NHCBLFL1, mouse, mouse,12,968, animals
NHCBLFL1, rat, rat,13,674, animals
NHCBLFL1, fancy rat, fancy rat,14,2391, animals
NHCBLFL1, elephant, elephant,15,2191, animals
NHCBLFL1, hippo, hippo,16,2627, animals
NHCBLFL1, frog, frog,17,1056, animals
NHCBLFL1, toad, toad,18,1183, animals
NHCBLFL1, turtle, turtle,19,1460, animals
NHCBLFL1, monkey, monkey,20,14525, animals
NHCBLFL1, orangatane, orangutan,21,2765, animals
NHCBLFL1, jaguar, jaguar,22,3873, animals
NHCBLFL1, tiger, tiger,23,858, animals
NHCBLFL1, lion, lion,24,1231, animals
NHCBLFL1, ant eater, anteater,25,6555, animals
NHCBLFL1, narwale, narwhal,26,2091, animals
NHCBLFL1, baboon, baboon,27,1424, animals
NHCBLFL1, sloth, sloth,28,1744, animals
NHCBLFL1, dan brown, dan brown,1,1789, authors
NHCBLFL1, dante, dante,2,1606, authors
NHCBLFL1, silva plath, sylvia plath,3,5969, authors
NHCBLFL1, john green, john green,4,2667, authors
NHCBLFL1, JK rowling, j.k. rowling,5,3063, authors
NHCBLFL1, rick riordan, rick riordan,6,4550, authors
NHCBLFL1, dastoyevski, fyodor dostoevsky,7,18034, authors
NHCBLFL1, jane austen, jane austen,8,6825, authors
NHCBLFL1, jrr tolkin, j.r.r. tolkien,9,8743, authors
NHCBLFL1, mathematics, mathematics,1,3218, college_majors
NHCBLFL1, psychology, psychology,2,2009, college_majors
NHCBLFL1, computer science, computer science,3,2819, college_majors
NHCBLFL1, physics, physics,4,1375, college_majors
NHCBLFL1, chemistry, chemistry,5,2011, college_majors
NHCBLFL1, biology, biology,6,1852, college_majors
NHCBLFL1, biochem, biochemistry,7,3148, college_majors
NHCBLFL1, neruro, neuro,8,1185, college_majors
NHCBLFL1, philosophy, philosophy,9,3419, college_majors
NHCBLFL1, psychology, psychology,10,1718, college_majors
NHCBLFL1, sociology, sociology,11,1896, college_majors
NHCBLFL1, economics, economics,12,2367, college_majors
NHCBLFL1, english, english,13,2580, college_majors
NHCBLFL1, EOS, eos,14,2753, college_majors
NHCBLFL1, GSWS, gsws,15,2213, college_majors
NHCBLFL1, urban studies, urban studies,16,4358, college_majors
NHCBLFL1, education, education,17,5452, college_majors
NHCBLFL1, environmental studies, environmental studies,18,4681, college_majors
NHCBLFL1, government, government,19,7960, college_majors
NHCBLFL1, yoyo ma, yo-yo ma,1,4268, musicians
NHCBLFL1, taylor swift, taylor swift,2,3107, musicians
NHCBLFL1, joshoa bell, joshua bell,3,13403, musicians
NHCBLFL1, george lopez, george lopez,4,5863, musicians
NHCBLFL1, ed sheeran, ed sheeran,5,9336, musicians
NHCBLFL1, adele, adele,6,2962, musicians
NHCBLFL1, ariana grande, ariana grande,7,3221, musicians
NHCBLFL1, sabrina carpenter, sabrina carpenter,8,4111, musicians
NHCBLFL1, olivia rodrigo, olivia rodrigo,9,3122, musicians
NHCBLFL1, chappel, chappelle,10,10393, musicians
NHCBLFL1, katie ladekki, katie ledecky,1,4881, sportspersons
NHCBLFL1, travis kelsey, travis kelce,2,5501, sportspersons
NHCBLFL1, michael phelps, michael phelps,3,6718, sportspersons
NHCBLFL1, ryan lachte, ryan lochte,4,5132, sportspersons
NHCBLFL1, tom brady, tom brady,5,9357, sportspersons
NHCBLFL1, simone biles, simone biles,6,8645, sportspersons
NHCBLFL1, josh allen, josh allen,7,14797, sportspersons
NRXHKYAS, dog, dog,1,1294.4, animals
NRXHKYAS, cat, cat,2,1062.3, animals
NRXHKYAS, lion, lion,3,1263.3, animals
NRXHKYAS, pelican, pelican,4,3250.9, animals
NRXHKYAS, toucan, toucan,5,2136.7, animals
NRXHKYAS, boar, boar,6,1438.9, animals
NRXHKYAS, pig, pig,7,1727.5, animals
NRXHKYAS, hen, hen,8,2383.3, animals
NRXHKYAS, peacock, peacock,9,2359.8, animals
NRXHKYAS, axolotl, axolotl,10,5998.2, animals
NRXHKYAS, salamander, salamander,11,3133.5, animals
NRXHKYAS, parrot, parrot,12,6347, animals
NRXHKYAS, falcon, falcon,13,2757.6, animals
NRXHKYAS, hamster, hamster,14,2801.1, animals
NRXHKYAS, mouse, mouse,15,1225.8, animals
NRXHKYAS, swordfish, swordfish,16,7009.7, animals
NRXHKYAS, beluga, beluga,17,4058.9, animals
NRXHKYAS, seal, seal,18,3830.8, animals
NRXHKYAS, Thomas Nagel, thomas nagel,1,2424.7, authors
NRXHKYAS, Mill, john stuart mill,2,1970.4, authors
NRXHKYAS, Shakespeare, william shakespeare,3,6022.1, authors
NRXHKYAS, john flanagan, john flanagan,4,30354.9, authors
NRXHKYAS, eoin colfer, eoin colfer,5,15756.2, authors
NRXHKYAS, Biology, biology,1,2701.1, college_majors
NRXHKYAS, Philosophy, philosophy,2,3625.8, college_majors
NRXHKYAS, neuroscience, neuroscience,3,5240.8, college_majors
NRXHKYAS, biochem, biochemistry,4,2162.9, college_majors
NRXHKYAS, francophone studies, francophone studies,5,21976.7, college_majors
NRXHKYAS, africana studies, africana studies,6,8300.4, college_majors
NRXHKYAS, lady gaga, lady gaga,1,5145.1, musicians
NRXHKYAS, harry styles, harry styles,2,5802.7, musicians
NRXHKYAS, johnny cash, johnny cash,3,10801.5, musicians
NRXHKYAS, billy joel, billy joel,4,5352.4, musicians
NRXHKYAS, angèle, angèle,5,17482.6, musicians
NRXHKYAS, mozart, mozart,6,8230.8, musicians
NRXHKYAS, roger federer, roger federer,1,4428.6, sportspersons
NRXHKYAS, Messi, lionel messi,2,7919, sportspersons
NRXHKYAS, serena williams, serena williams,3,8916.6, sportspersons
NRXHKYAS, michael phelps, michael phelps,4,16652, sportspersons
NRXHKYAS, alcaraz, carlos alcaraz,5,21631.5, sportspersons
NXGNLGFN, lion, lion,1,1495, animals
NXGNLGFN, dog, dog,2,721, animals
NXGNLGFN, cat, cat,3,584, animals
NXGNLGFN, tiger, tiger,4,1313, animals
NXGNLGFN, ant, ant,5,535, animals
NXGNLGFN, moose, moose,6,1837, animals
NXGNLGFN, deer, deer,7,757, animals
NXGNLGFN, rat, rat,8,2333, animals
NXGNLGFN, mouse, mouse,9,678, animals
NXGNLGFN, fish, fish,10,4926, animals
NXGNLGFN, snake, snake,11,550, animals
NXGNLGFN, monkey, monkey,12,2363, animals
NXGNLGFN, salmon, salmon,13,2520, animals
NXGNLGFN, bee, bee,14,2851, animals
NXGNLGFN, antelope, antelope,15,2514, animals
NXGNLGFN, frog, frog,16,5920, animals
NXGNLGFN, toad, toad,17,527, animals
NXGNLGFN, shark, shark,18,10634, animals
NXGNLGFN, whale, whale,19,1287, animals
NXGNLGFN, elephant, elephant,20,8127, animals
NXGNLGFN, giraffe, giraffe,21,1581, animals
NXGNLGFN, sheep, sheep,22,1135, animals
NXGNLGFN, pig, pig,23,1760, animals
NXGNLGFN, donkey, donkey,24,1569, animals
NXGNLGFN, cow, cow,25,890, animals
NXGNLGFN, anne m martin, anne m. martin,1,6061, authors
NXGNLGFN, Joan didion, joan didion,2,8119, authors
NXGNLGFN, Jane austen, jane austen,3,9735, authors
NXGNLGFN, Jane eyre, jane eyre,4,3511, authors
NXGNLGFN, biology, biology,1,1900, college_majors
NXGNLGFN, psychology, psychology,2,1386, college_majors
NXGNLGFN, chemistry, chemistry,3,1520, college_majors
NXGNLGFN, physics, physics,4,989, college_majors
NXGNLGFN, neuroscience, neuroscience,5,1584, college_majors
NXGNLGFN, government, government,6,1133, college_majors
NXGNLGFN, econonomics, economics,7,3210, college_majors
NXGNLGFN, history, history,8,1128, college_majors
NXGNLGFN, english, english,9,997, college_majors
NXGNLGFN, gender studies, gender studies,10,5303, college_majors
NXGNLGFN, environmental studies, environmental studies,11,3115, college_majors
NXGNLGFN, earth and oceonographic sciences, earth and oceanographic sciences,12,7393, college_majors
NXGNLGFN, hispanic studie, hispanic studies,13,5219, college_majors
NXGNLGFN, francophone studies, francophone studies,14,3098, college_majors
NXGNLGFN, romance laanguages and literatures, romance languages and literatures,15,3665, college_majors
NXGNLGFN, asian studies, asian studies,16,3966, college_majors
NXGNLGFN, middle eastern and North African studies, middle eastern and north african studies,17,5584, college_majors
NXGNLGFN, cinema studies, cinema studies,18,1875, college_majors
NXGNLGFN, Taylor swift, taylor swift,1,2990, musicians
NXGNLGFN, tom petty, tom petty,2,1614, musicians
NXGNLGFN, katy perry, katy perry,3,2008, musicians
NXGNLGFN, noah kahan, noah kahan,4,2343, musicians
NXGNLGFN, Olivia rodrigo, olivia rodrigo,5,1797, musicians
NXGNLGFN, bob dylan, bob dylan,6,5391, musicians
NXGNLGFN, pink, pink,7,6906, musicians
NXGNLGFN, George harrison, george harrison,8,8836, musicians
NXGNLGFN, John lennon, john lennon,9,2892, musicians
NXGNLGFN, billy joel, billy joel,10,10304, musicians
NXGNLGFN, elton john, elton john,11,1413, musicians
NXGNLGFN, Arianna grande, ariana grande,12,4013, musicians
NXGNLGFN, nate reuss, nate reuss,13,7227, musicians
NXGNLGFN, Mookie betts, mookie betts,1,2659, sportspersons
NXGNLGFN, Rafael devers, rafael devers,2,3305, sportspersons
NXGNLGFN, drake maye, drake maye,3,1527, sportspersons
NXGNLGFN, tom brady, tom brady,4,1155, sportspersons
NXGNLGFN, Stefon diggs, stefon diggs,5,5117, sportspersons
NXGNLGFN, mike vrabel, mike vrabel,6,1885, sportspersons
NXGNLGFN, Alex cora, alex cora,7,1286, sportspersons
NXGNLGFN, Triston casas, triston casas,8,5409, sportspersons
NXGNLGFN, Warren duran, warren duran,9,2109, sportspersons
NXGNLGFN, ted williams, ted williams,10,5132, sportspersons
NXGNLGFN, David ortiz, david ortiz,11,2133, sportspersons
NXGNLGFN, Julian edelman, julian edelman,12,2321, sportspersons
NXGNLGFN, Charlie macavoy, charlie mcavoy,13,2306, sportspersons
NXGNLGFN, rob gronkowski, rob gronkowski,14,11359, sportspersons
NXGNLGFN, Jayson boutte, jayson boutte,15,7025, sportspersons
NXGNLGFN, will campbell, will campbell,16,5096, sportspersons
NZ8ZTZHG, elephant, elephant,1,4517, animals
NZ8ZTZHG, tiger, tiger,2,2694, animals
NZ8ZTZHG, lion, lion,3,3401, animals
NZ8ZTZHG, giraffe, giraffe,4,4211, animals
NZ8ZTZHG, Zebra, zebra,5,2448, animals
NZ8ZTZHG, Kangoroo, kangaroo,6,5971, animals
NZ8ZTZHG, Koala, koala,7,3473, animals
NZ8ZTZHG, Panda, panda,8,2579, animals
NZ8ZTZHG, Brids, birds,9,2454, animals
